0.000000000000000000e+00,1.508748904385624826e+08,1.051329344936900735e+08,1.065373733838144839e+08,-1.897595115063807368e+07
1.000000000000000021e-03,1.508771280365791917e+08,1.051351415520490110e+08,1.065382880194034725e+08,-1.897637903530494869e+07
2.000000000000000042e-03,1.522847670808556080e+08,1.061191575138779283e+08,1.075290785770818293e+08,-1.915390178994786739e+07
3.000000000000000062e-03,1.598594848601033986e+08,1.114065774496648014e+08,1.128685127312217504e+08,-2.010791472359838337e+07
4.000000000000000083e-03,1.602322051617055237e+08,1.116650167291870713e+08,1.131323314180448502e+08,-2.015835305204573646e+07
5.000000000000000104e-03,1.628570108963502944e+08,1.134889342087425590e+08,1.149887924907903671e+08,-2.049988809158750251e+07
6.000000000000000125e-03,1.639324185675424039e+08,1.142108074321839809e+08,1.157682119507264644e+08,-2.067487423962202296e+07
7.000000000000000146e-03,1.638031043255791664e+08,1.140109016282255948e+08,1.157586755156746209e+08,-2.080625721922111139e+07
8.000000000000000167e-03,1.654856585388227105e+08,1.147152893529930562e+08,1.172994596998522133e+08,-2.160422006945990026e+07
8.999999999999999320e-03,1.664482840934380889e+08,1.128483152582985163e+08,1.199552029949618727e+08,-2.410473595480841771e+07
1.000000000000000021e-02,1.207904292733981758e+08,6.528167056222691387e+07,9.893995705386018753e+07,-2.322748782879852131e+07
1.099999999999999936e-02,8.513866313858033717e+07,-6.203799640570746362e+07,-5.370879983937437832e+07,2.269898197726284713e+07
1.200000000000000025e-02,3.105681625982852653e+07,3.076474445229966193e+07,2.441937936148129404e+06,-3.477538511281686835e+06
1.299999999999999940e-02,2.291099433332299441e+07,-5.531024232965536416e+06,2.145147226180149615e+07,-5.844293804820857942e+06
1.400000000000000029e-02,2.141834049804668874e+07,2.967402530666362494e+06,-2.024391839056977630e+07,6.334319229973537847e+06
1.499999999999999944e-02,1.495847014553266577e+07,-6.900606256232154556e+06,1.286173725875955261e+07,-3.273099002150412649e+06
1.600000000000000033e-02,1.299025196802305058e+07,1.270509006143751554e+06,-1.226413822610613704e+07,4.089421307348581031e+06
1.700000000000000122e-02,2.177091376191416755e+07,1.276336444784381613e+07,1.632882751239373721e+07,-6.666228774255616590e+06
1.799999999999999864e-02,2.282387146210118383e+07,-1.539488310127570108e+07,-1.539047543099423870e+07,6.860025424481691793e+06
1.899999999999999953e-02,1.039331285454318300e+07,6.333834769779292867e+06,7.597104285047369078e+06,-3.191785657537541352e+06
2.000000000000000042e-02,6.400798054937493987e+06,6.233804571733154356e+06,1.137869449185612611e+06,-9.028562555249040015e+05
2.100000000000000130e-02,1.221002597585525550e+07,-1.073541609118823707e+07,-5.125272568967049941e+06,2.750846555864333641e+06
2.199999999999999872e-02,4.307967285678014159e+06,3.843564562836731318e+06,1.727951162429511547e+06,-8.943032852652319707e+05
2.299999999999999961e-02,5.484713189330332913e+06,4.626703107989613898e+06,2.661385229964314029e+06,-1.262032399529089453e+06
2.400000000000000050e-02,9.101227351074967533e+06,-7.734587621710733511e+06,-4.335908853908072226e+06,2.051435601873906329e+06
2.500000000000000139e-02,5.846128497237206902e+05,-5.528975873662903905e+05,-1.690792189759538451e+05,8.653704210976007744e+04
2.599999999999999881e-02,4.172585331237534992e+06,3.740106110819574911e+06,1.690934164780220715e+06,-7.502108214680321980e+05
2.699999999999999969e-02,3.298414283634006977e+06,-2.993381879118364304e+06,-1.274807347255304689e+06,5.422803146256954642e+05
2.800000000000000058e-02,5.870270696572856978e+06,-5.266128129423453473e+06,-2.407974059049711097e+06,9.641750393370870734e+05
2.900000000000000147e-02,5.086876194660668843e+05,4.541021513601830229e+05,2.145905495899514062e+05,-8.065498344671652012e+04
2.999999999999999889e-02,1.225798570070376853e+06,1.139489273139312165e+06,4.281946518399638589e+05,-1.442070418622998695e+05
3.099999999999999978e-02,3.818453665176108479e+06,-3.578903866642950103e+06,-1.274263498343813000e+06,3.850818655994933215e+05
3.200000000000000067e-02,2.361080607554907445e+06,-2.240734477372118738e+06,-7.203705235055268276e+05,1.867537045204769238e+05
3.300000000000000155e-02,1.592857279872094980e+06,1.527567055377426092e+06,4.417622185646356083e+05,-9.262476783193595475e+04
3.400000000000000244e-02,1.342023227645029081e+06,-1.291581836008488433e+06,-3.593748899010884925e+05,6.076506348473506660e+04
3.500000000000000333e-02,1.802078754460488446e+06,-1.740907967821570812e+06,-4.618460161036143545e+05,5.852813223103855853e+04
3.599999999999999728e-02,9.677754817662361311e+05,9.396659990181369940e+05,2.309253395552959410e+05,-1.704936797621301957e+04
3.699999999999999817e-02,1.096368731499566464e+06,-1.063301723372649634e+06,-2.668448396074479097e+05,1.441083125975334951e+04
3.799999999999999906e-02,4.144296399047248997e+05,-4.077896671781720943e+05,-7.322340523859586392e+04,-9.891749063736944663e+03
3.899999999999999994e-02,1.500015082513222878e+05,1.491774018630109495e+05,1.030102443622601277e+04,1.185091332503620652e+04
4.000000000000000083e-02,7.114803284742158139e+05,-6.967446466369029367e+05,-1.430714187062933343e+05,-1.678464589926672852e+04
4.100000000000000172e-02,1.293670637197367905e+05,1.265075624797779165e+05,2.684810274423010560e+04,3.294417995153035918e+03
4.200000000000000261e-02,4.008572812416597735e+05,-3.890872602617000812e+05,-9.624565493090971722e+04,-5.868367185124308889e+03
4.299999999999999656e-02,5.154840897094372485e+04,-5.118116131702624989e+04,-2.109481104178123132e+03,-5.768646561137482422e+03
4.399999999999999745e-02,2.047046275309787015e+05,-1.965237586824650643e+05,-5.728654951565247757e+04,-8.050158406210630346e+02
4.499999999999999833e-02,1.069046272765256144e+05,-1.042080690694206132e+05,-2.352786845387201174e+04,-3.964477263526917341e+03
4.599999999999999922e-02,1.287039831148264930e+05,-1.237561044537567359e+05,-3.529230739423364867e+04,-1.896027120933524202e+03
4.700000000000000011e-02,1.071552509359050455e+05,-1.009046015292701486e+05,-3.603824526161187532e+04,1.324413764613991589e+03
4.800000000000000100e-02,9.783395073608559323e+04,-9.406910606283076049e+04,-2.678775913766734448e+04,-2.213856714659320460e+03
4.900000000000000189e-02,9.685108554731668846e+04,-8.733782662960031303e+04,-4.154809506352699827e+04,5.098294607381492824e+03
5.000000000000000278e-02,8.286115477591990202e+04,-7.796887346702741343e+04,-2.804988592136151055e+04,1.721652700962640665e+02
